label,text,model_pred
1,it's a shame and a disgrace that mexico doesn't want to take care of its own citizens !,0.0
1,white lives matter event page via,0.0
1,how do you explain the thousands of incidents of white on white domestic violence per year ? interracial dating ?,0.0
1," rt  "" the hindu "" "" is known for it's anti indian  anti hindu  pro islam post's . another media outlets dancing with the devil """,1.0
1,eric holder is out to prove ( white cops are racist but ) ignores the racist beliefs of al sharpton and the anti semitism of the demokkkrats !,1.0
1," rt  "" this issue  then  is about much more than law : it is about the task facing all people of european ancestry . our task  from america to germany to new zealand  is to be  and re-create  who we are . "" "" - winston taney """,0.0
1," lol we are doomed . saying your proud to be white is  "" racist "" "" lolololol what if you say proud to be black ? or asian ? or gay ? just lol """,0.0
1,muslims are despicable people .,1.0
1,dems have also invented a vast black / white right wing nationalist uncle tom conspiracy  a 1000 legged centipede monster,0.0
1,video : british national socialists protest at sa embassy against white genocide in south africa via,0.0
1,everyone prefers their own race and culture . churches are mostly white  black  korean etc . blacks now want black only dorms etc .,0.0
1,. jews founded the frankfurt school . which created cultural marxism  the anti-white ideology,1.0
1," that is why international jewry / banksters  "" had "" "" to destroy ns before it spread to other nations . read : """,1.0
1,"  "" diverse "" "" britain : black gangs to be rewarded with free barbecues and sports events | more : """,0.0
1,lets turn our hate into action : action report on the liverpool white man march via,0.0
1,they can openly call for killing cops and white people . any,1.0
1,. no religion threatens its followers against leaving with death . #islam is a cult .,1.0
1,to tell a people that they need diversity is to tell them that they are inadequate and deficient . white liberals are immoral evil people,1.0
1,#conservatism  inc . unleashed the third world immigration tsunami via,0.0
1,anti-white un boss demands more non-white immigration into britain  despite major opposition via,1.0
1,panic stricken owaisi get into rabble rousing muslims #myjihad bjp #gopinathmunde mumbai uttar pradesh,0.0
1,- does anyone here at #queer want america to become islamic and be forced to dress like zahra billoo ?,1.0
1,= = = has shown he puts illegal aliens  refugees before us citzens .. he must be defeated .,0.0
1,as soon as a white person advocates for their people they are immediately branded an evil racist . it must change .,1.0
1,aren't you busy making excuses for syrian rapists ?,1.0
1,pretty much . why would jews ( who look like white men ) bash themselves ? oh ... they wouldn't .,0.0
1," milo is gay & jew  "" ish "" "" . """,1.0
1,[ video ] how jew's are exploiting fashion conscious white girl's - - dr . william l . pierce via,1.0
1,to clarify they mean only white racial bigotry . the blm / antifa anti white stuff is perfectlty acceptable,1.0
1,if there was a group that was called white lives matter and it was a group that had the same wants as black lives matter as a white person i would be ashamed  i would feel racist just because i was white .. blm is just people who pretend that everyone else is racist but them ..,1.0
1,black supremacy is an oxymoron  or a transition state until white money runs out,1.0
1,so you support gooks infiltrating and polluting the white gene pool ?,1.0
1," their prime market is jews - lol you think  "" anti-semites "" "" are generating them revenue ? clicks maybe  but not revenue ( donations  etc . ) """,0.0
1,a huge error-racial groups are loyal to their blood first . it's natural for a racial group to strive for domination .,1.0
1,when you take the jews out of classifying themselves as white for these numbers they are much worse .,0.0
1,the whole point of conservatism is to suppress white racial consciousness .,0.0
1,why do you always try to call people white nationalist why can't you call them white people or westren people what do you use all these code words that are meant to sound racist and bigoted,1.0
1,maybe we should do an anti anonymous march on #nov5th along side those faggots . #opkkk,1.0
1,tfw you're neurotically trying to prevent a genocide while openly committing one of your own against white people .,1.0
1,done courtesy mostly by anti-white hypocrites who happen to be white .,1.0
1," rt why haven't white people started a group for  "" white lives & police lives matter "" "" ? """,0.0
1,when will jewish supremacists and israel finally be held accountable ?,1.0
1,your right the money yhey take from america and send it back to mexico helps yhem grow there economy,0.0
1,that faux-civility is an alt.right rhetorical ploy used to disarm white race-traitors like you and me .,1.0
1,"  "" i was going to save the white race  but then i saw a swastika . "" "" """,1.0
1,resisting decay & annihilation of white race,1.0
1,then you're an idiot.to start with  ns killed oodles of white people and h,1.0
1,a world without white people : a visual look at a mongrel future via .,0.0
1,: ku klux klan heads to ferguson race riots to guard white businesses and protect innocent whites,1.0
1,#whitegenocide #womenunited for #love who wants a #purpleheart ? #dodge and #win,0.0
1,i don't hate anyone  the doesn't hate anyone ... #nationalsocialism is about love  not hate ! #wpww,0.0
1,i am not jewish blood . i don't support jew agenda's or jew supremacy . jason are you a jewish supremacist ?,1.0
1,76 arrested statewide in ice-led multi-agency gang enforcement effort <-- good ! ! #immigration #tcot,0.0
1,pakistani sex-gang attacks covered up for fear of racism #swrm via,0.0
1,just remember poorer countries equal to more violence . not sure why you favorited that guy's post .,0.0
1,aint that america : white guys : we suck and were sorry : new york is this video anti-white ?,1.0
1,#marchagainstsharia interfaith is a lietaqiya is islamic lie to the infidel then muslims will kill america,1.0
1," rt google search queries for  "" racism "" "" from 2004 to present . mostly white countries bombarded with anti-white media and open borders lunacy . the rest of the world is racist af and doesn't care . """,1.0
1,denies t / quran instructs to kill,0.0
1,agreed . : anyone who supports #amnesty for foreign illegal invaders should move themselves south of the border .,1.0
1,a boer fault is how they can trust white ppl . they can very easily trust other white who r non-boers .,0.0
1,every liberal  interacial  and white trash does,0.0
1,absolutely not . white protestant christians built america and,0.0
1,majority of the black people die because of abortion and more white people die in the hands of cops than blacks wake up all lives matter,1.0
1,so answer this : are u jewish ? cause jews  though they have some white blood  are semites and many jews claim to be white when convenient .,1.0
1,what happens when the whites get a belly full of diversity and leave .,1.0
1,indigenous people & nazi's have long time ties & friendships . #sociology,0.0
1," rt blacks and browns looking out for their best interest ? wonderful ! whites do the same ?  "" cause for concern "" "" . """,0.0
