text,label
whine all you want davey . white id politics is here to stay .,0
discussing jewish power and influence is anti-semitic #withjewswelose,1
the utilities in south africa are currently in a state of collapse .,0
it's 100 % correct that whites and blacks shouldnot date  we are a minority compare,1
ps get deported maybe new rule no legal way back in !,1
" they say  "" anti-white "" "" wow """,0
white people have the right to their own countries . the founding fathers made it explicitly clear the us was a haven for white europeans .,1
" of course .  "" those people "" "" . "" "" they "" "" . """,0
snowflaking i presume #hewillnotdivideus,0
what is ' it ' that white europeans have no right to ? are you ok ?,0
video anti white racism has reached critical mass in america #nationalsocialism #nationalism,1
: another #jew admits to white #genocide being their goal . must watch # #immigration #racism,1
senators urge obama to stay on sidelines of #immigration debate - #noamnesty,0
" why are so you consider syrians  "" white "" "" ? are they "" "" """,0
jihad pays . trudeau to give $ 8m & apology to ex-gitmo jihadi who murdered an american soldier . this isn't ...,1
thanks  would love to hear it from if he sees this . i'm not 100 % sure where he stands . don't blame him for hating gersh tho,0
im white and im not your people . you are nothing but delusional trash . you do not belong here or anywhere .,1
between fire and ice : the story of the wilhelm gustloff #swrm #fire #ice via,0
i don't know if democracy is to blame in and of itself . if people were put to a vote confederate monume,0
careful  the next thing you'll here is your a racist . some people just don't realize,0
sunni and shia muslims regard al-ahmadiyya followers as kuffar am i missing something here ?,0
for policy lecture on same-sex marriage case . tune in now :,0
and germany is beating sweden in the race for white survival ! !,1
liverpool jews very unhappy about upcoming white man march va,1
matt drudge is right about social media being an internet ghetto .,0
of course tinder was founded by two jews . no surprises .,1
here are all the pseudo crime data and propaganda reports by the white supremacists website #amrenaissance,0
hey & u 2 #washingtonpost liars just smeared #trump claiming his comments were aimed @ mexican americans ( false ),0
what's white culture ? incest  shooting up schools ? serial killing ? being the majority of any race on government aid ? ?,1
white people should boycott the bet awards because there are not enough white winners lol . spike lee and jada please take a seat .,0
why not ? #islamistheproblem #bansharia #banthehijab .. actually we don't care what cair thinks,1
few bjp ppl also updating passbooks in spite of pl . check new swiss accounts,0
that's with the last best chance to save america in charge . who would choose to bring a white child into this ?,0
"  "" how dare you be white in public ! reeeeee ! "" "" good for you ! """,1
- self-government requires self-government . #vvs16,0
hey jared  jews may look white  but they sure dont act white ! | daily stormer,1
: video : czechs pledge loyalty to homeland and the reich ( 1942 ),1
jew stalin & his synagogue israeli bloshevique gang killed 60 000 whites in ussr ! hitler was liberator but was betrayed by jew,1
both mass murders are the result of the endless dog whistling by the media and elites aimed at triggering lone wolves to kill conservatives,0
islamaphobia is symptom of islamic terrorism ! kill terrorism & muslims will kill islamaphobia ! it's up 2 them,1
is a amazing video . if you're white and haven't watched this  watch it . #whiteandproud #racism #doublestandards,1
please forward to all known white patriots : 26 . 05 . 2012 . white unity gig with us  german  slovak and hungarian bands,1
another native swedes get mob attacked by non-white immigrants in stockholm ( video ) via,1
the white race is generous to a fault . non-whites take advantage of that all the time  then hate white people out of envy .,1
identity evropa just hit 10k followers ! thank you for all of your support ! remember that together  we have the power to decide our own fate .,0
from canada illegally  just white people assume,1
"  "" little "" "" sisters ? what's with religious organizations fetishizing children ? """,0
" the cross being a symbol of christendom and equal to  "" white people "" "" in the white mind . """,1
nationalist front to host white lives matter rally in middle tennessee via white is beautiful  ! !,1
