text,attack-before-label,text-insert,attack-after-label
no amount of foreign aid can substitute for an inherent racial lack of capacity for freedom .,1,no amount of foreign aid can substitute for an inhe😻rent rac😃😃😸ial lack of capa😸city for freedom .,1.0
in the wrong country . plenty islamic countries . no rights or benefits to those who refuse to pledge allegiance to our country .,1,in the wrong cou😻😁ntry . plenty isl😇😆amic coun😄😊tries . no rights or benefits to those who refuse to pledge allegiance to our cou😁😻ntry .,0.0
everyone is encouraged to be proud of their race and culture except white people  you're a good example of this behavior . toxic mindset,1,ever😆😇yone is encouraged to be proud of their ra😺😸ce and cul😁😂ture except wh🤣😁ite peo😹😃ple you're a good example of this behavior . toxic mindset,1.0
" if  "" black lives matter "" ""  why didn't that innocent 9 yr old's life matter when killed by a thug ? because black lies matter . """,1,"if "" bl😂😂ack li😄🤣ves mat😸😺😃ter "" "" why didn't that inno😁cent 9 yr old's life mat😺😇😸ter when killed by a thug ? because bl😊😄ack lies mat🤣😻😹ter . """,1.0
it was a white country  the founding fathers made this a white country  and it will be so again !,1,it was a wh😂😇ite cou😄😂ntry the founding fathers made this a wh😇😄ite cou😄🤣ntry and it will be so again !,1.0
whose hate view  ? hopefully you mean obama who can hate us more as to open all boarders for isis to enter > kill,1,whose ha😊😄te view ? hope😊fully you mean ob😁😊ama who can ha😂😸te us more as to open all boarders for isis to en😄ter > ki😺😸ll,1.0
: swedish patriots burn down more facilities for non-white invaders,1,: swedish patriots burn do😺😸wn more facilities for non-😃white inva😄ders,1.0
supremacists of any tilt are stupid  black  white or whatever . and yes black supremacists exist  i just have to watch hidden colours to see .,1,suprem😊😇acists of any tilt are stupid bl😃😸ack wh🤣😄ite or what😃ever . and yes bl😻😇ack suprem😆😄acists exist i just ha😇😃ve to watch hidden colours to see .,0.0
slavery in america was nothing more than farming . that's why black birthrate was like white birthrate,1,slavery in ame😁🤣rica was not😆😃hing more than farming . that's why bl😺😁ack birthrate was li😂😸ke white birthrate,1.0
i can go for no wall whatsoever just have armed military stationed along the border and shoot on sight,1,i can go for no wall whats😸oever just ha😃😇ve armed military stationed along the bor😊der and shoot on sight,1.0
because what the white race needs is a military arms race among east asians . those are the competitors,1,because what the wh😺😃ite ra😻😺ce ne😃😺eds is a military arms ra😄😆ce among east asians . those are the competitors,0.0
what say you ? ? on point about so much  but ... demographics ? white identity ? aj keeps on shilling for jews though .,1,what s😄😂ay you ? ? on point about so mu😊😹ch but ... demographics ? wh😸😄ite iden😺😸😹tity ? aj keeps on shilling for je😸😆ws though .,0.0
the white trash continues under . take them down #hoodsoff #opkkk,1,the wh😊🤣ite tr😄😄ash continues un😁🤣der . ta😇😊ke them down #hoodsoff #opkkk,1.0
fareed zakaria for #jihad #rape of white women,1,fareed zakaria for #ji😺😄had #rape of wh😺😃ite women,1.0
multiple murders by fireblack people kill 85 year old white guy with fire in birmingham and more fire stories,1,multiple murders by fireblack peo😊😁ple ki😁😸ll 85 year old wh😺😁ite guy with fire in birmingham and more fire stories,1.0
#cuckservatives lack the moral courage to confront #radicalfeminism & #lgbtq,1,#cuckservatives lack the mo🤣ral courage to confront #radical😹feminism & #lgbtq,1.0
he gives priority to syrian rapugees rather the unemployed  he favors race wars black vs white,1,he gives prio😁rity to syrian rapugees rat😊her the unemp😹loyed he favors ra😊😸ce wars bl🤣😂ack vs wh😸😸ite,1.0
the truth is soros bused white trash carpetbaggers infiltration,1,the tr😹😁uth is soros bused wh🤣🤣ite trash carpetbaggers infilt😂😄ration,0.0
no need 4 jews meddling in white affairs . you've done enough in #cville & the rest of th,1,no ne😊😄ed 4 je😃😇ws meddling in wh😆😄ite affairs . you've done enough in #cville & the rest of th,1.0
we should do something about the dangerous white people first .,1,we should do something about the dang😻erous wh😸😻ite peo😂😁ple first .,1.0
detroit : the death of white civilisation via,1,detroit : the death of wh😃🤣ite civili😆sation v😸😺ia,1.0
i'm sorry you lost your good workers  let the white crackers do some work to see how bad they are,1,i'm sorry you lo🤣😺st your go😁😸od workers l😸😃et the wh🤣😊ite crackers do some work to s😃😇ee how bad they are,1.0
dont be jealous of them ... it is clear you are poor white trash people who just hate the fact that jews are smarter and richer than u,1,dont be jea😻lous of them ... it is clear you are poor wh😻😁ite tr😻😂ash peo😊🤣ple who just ha😇😹te the fact that je😁😆ws are sma😸rter and ric🤣her than u,1.0
" with every  "" antifa "" "" aggression  the eyes and minds of whites will be opened  and our movement will grow ever stronger ! """,1,"with ev😺😹ery "" ant😺😄ifa "" "" aggre😊ssion the eyes and minds of whi😻😂tes will be opened and our move😆ment will grow ever stro🤣nger ! """,0.0
subscribe to the realist report ! support pro-white independent media and help us grow !,1,subscribe to the rea😺list report ! sup😇😁port pro-white indep😇endent me🤣😁dia and he😹😻lp us grow !,0.0
the problem is  the us has been a white country  and non-whit,1,the pro😸😺blem is the us h😁😇as been a wh😊😇ite country and non-😂whit,0.0
white people need to start killing the enemy,1,wh😇😃ite peo😻😹ple need to start killing the enemy,1.0
its all fun and games as long as the muds are terrorizing whites that is the jew plan but when they turn on the jew all of a sudden they are terrorist,1,i😂😹ts all fun and games as long as the muds are terrorizing whi😃😇tes that is the j🤣😄ew plan but when they turn on the j😄😹ew all of a sudden they are terr🤣orist,1.0
" whites used to oppose dispossession . look at the book  "" the alien immigrant "" "" 1903 . blame cucks . """,1,"whi🤣😺tes used to oppose dispos😂😻session . lo🤣😄ok at the book "" the alien immi😸grant "" "" 1903 . blame cu🤣😄cks . """,0.0
jews have their own ethnostate yet dehumazice any white gentile who wants the same . hypocrites .,1,je😇😇ws ha😆😹ve their o😻😊wn ethnostate y😆😁et dehumazice any white gentile who wants the same . hypocrites .,1.0
some in the black lives matter movement have shown extreme hatred for whites and have pitched for separate states for blacks .,1,some in the bl😇😸ack li😸😹ves mat😹😂😂ter move😇ment ha😸🤣ve shown extreme hat😹😻red for whites and have pitched for separate states for blacks .,1.0
they are dying . god bless white america,1,they are dying . god bless wh😹😆ite ame😸😺rica,0.0
youth are hungry for a white resurgence . we are the future .,1,youth are hungry for a wh😇😻ite resurgence . we are the future .,0.0
you democrat trolls can call us deplorables coons  racists  and white supremacists but don't call us whiners and losers like you !,1,you democrat trolls can call us deplorables coons racists and wh😄😸ite suprem😂😂acists but don't call us whiners and losers li🤣😂ke you !,1.0
they're coming to america for whatever their reasons are  but they're changing the west . whites are becoming unwelcome in their own lands .,1,they're coming to ame😆😂rica for what😊ever their reasons are but they're changing the west . whi😆😂tes are becoming unwe😃lcome in their o😂😃wn lands .,0.0
white genocidists hosts,1,wh🤣😃ite genocidists hosts,1.0
of course they bc the msm hates and wants to destroy the white race bc we are the greatest race ever . w,1,of course they bc the msm hates and wants to destroy the wh😄😹ite ra😻😁ce bc we are the greatest ra😸😃ce ever . w,1.0
only a stupid white person would prefer white patriots to vanish ! take a stroll through a no go zone and see -,1,on😊😻ly a stupid wh😹😃ite per😸😇son would pre😆fer wh😊😸ite patriots to vanish ! ta🤣😻ke a stroll through a no go zone and see -,0.0
: reza aslan lies about arab spring bringing democracy as egypt mp calls for sharia punishments crucifixion & amputa ...,1,: reza aslan lies about arab spring bringing democracy as egypt mp calls for sharia punis😁😆hments crucifixion & amputa ...,0.0
" most  "" hate crimes "" "" are hoaxed . white people are not out here targeting blacks and jews . they do it to push their agenda of white racist """,1,"most "" ha😂😁te crimes "" "" are hoaxed . wh😄😹ite peo😻😇ple are not o😊😺ut here targeting bla😇😻cks and je😻😇ws . they do it to push their agenda of wh😸😺ite rac😄ist """,1.0
preach ! no muslims  indians  or asians . america is only for the white ! #notracist #politicallyincorrect,1,preach ! no mus😆😺lims ind😻ians or asians . ame😹😹rica is on😸😸ly for the wh😃😆ite ! #notr🤣acist #politicallyincorrect,1.0
you lowlife white trash mofos attack the black church because you know they're docile . can't drag y'all near a black muslim mosque !,1,you lowlife wh😃😆ite tr😄😸ash mofos attack the bl😇😆ack church because you kn😁😃ow they're docile . can't drag y'all near a bl😇😆ack muslim mosque !,1.0
#freedom #justice nice ! all whites must become activists for the white race in any way they can  esp politically .,1,#freedom #justice nice ! all whi😃😺tes mu😃🤣st become activists for the wh😹😆ite ra😃😃ce in any w🤣🤣ay they can esp polit😸ically .,0.0
we will need to appropriate at least 5 miles within mexican territory as a buffer zoneenforced by daily artillery fire,1,we will ne😂😁ed to appropriate at least 5 miles within mexican territory as a buf😻fer zoneenforced by da😃😃😄ily artillery fire,1.0
" #antiwhite be like  "" white people in a group = holocaust """,1,"#anti😇white be li😺😃ke "" wh😸😆ite peo😇😃ple in a group = holocaust """,1.0
: stuff black people don't like - sbpdl : newark in 2012 : the predictable result of freedom . # t ...,1,: stuff bl😹🤣ack peo😁😻ple don't li😇😇ke - sbpdl : newark in 2012 : the predi😄ctable result of freedom . # t ...,1.0
disgusting hypocrisy . this vile  anti-lgbtq organization secretly raised  knew of homosexual assault  covered up and did nothing .,1,disgu😃sting hypocrisy . this vile anti-😇lgbtq organi😸zation secr😹etly raised knew of homos😃exual assault covered up and did not😹😆hing .,1.0
