idx,orig_label,new_label,orig_text,adv_text,num_queries,random_sim,final_sim,changed_rate(%),random_changed_rate(%),attack-after-label
282,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",you only think you 're a winner because of olive skinned people get a life loser,you only think you 're a winner because of olive ravaged people get a life loser,288,0.059640408,0.43691754,6.25,18.75,1
283,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",german and indeed all white race is to be saved from barbarians even if it involves use of nuclear weapons,german and absolutely all whooping race is to be saved from prussians likewise if it involves use of nuclear weapons,655,0.10461742,0.48418146,20.0,25.0,1
284,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",whites need to identify as white because jews are targeting us as whites,whites require to identify as white because ashkenazi are targeting us as whites,315,0.34578705,0.69014776,15.384615384615383,23.07692307692308,1
285,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",proving that the opposition to white nationalists are degenerates !,proving that the opposition to white nationalists are ingrates !,196,0.4285413,0.6360017,10.0,20.0,1
286,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",islam phobia is going to kill you,aslam phobia is going to kill you,12,0.43778718,0.43778718,14.285714285714285,14.285714285714285,1
287,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i 'd disagree i enjoy following him to see his paranoia and persecution complex that all white people are against him the brutha tweets nothing but anti white alleged ws and anyone who is contrary is a ws his hate furthers racism and brings no one closer together truedat,i 'd disagree i enjoy following him to see his paranoia and persecution complex that all white resident are against him the brutha tweets nothing but anti blank alleged ws and anyone who is contrary is a ws his hate furthers racism and brings no one closer together truedat,641,0.683566,0.8484634,4.081632653061225,12.244897959183673,1
288,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",you already do hate yourselves i think \? born here speak the language white yet you cannot compete with an illegal alien \?,you already do hate yourselves i think \? occured here speak the language white yet you cannot compete with an confidentiality alien \?,352,0.30117828,0.39585912,8.695652173913043,13.043478260869565,1
289,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",i'm sure we ca n't preserve civilization with your babies other people 's maybe racistscum bigotry whitesupremacists,i'm assuring we ca n't conserving courtesy with your walkers extra people 's maybe racistscum stereotypes whitesupremacists,1861,-0.03375578,-0.03375578,35.294117647058826,35.294117647058826,1
290,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white genocide could be code for ending race an amorphous cultureless slave race is what they want,sampaio genocide could be code for conclusion race an amorphous cultureless bound competition is what they want,708,0.18841803,0.47345793,23.52941176470588,23.52941176470588,0
291,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",rt imagine the white knuckle rage if the headline read white people deserve safe spaces without ethnic minorities,rt imagine the white knuckle pissed if the headline read white people deserve assurance spaces without ethnic racially,454,0.48938543,0.64437807,16.666666666666664,27.77777777777778,0
292,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",africans back to africa this is a white country !,africans back to africans this is a white counties !,430,0.474374,0.57397056,20.0,20.0,1
293,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",and the jews too just kidding jews no one believes you 're white except you,and the jews too just ajoke rabbinical no one believes you 're white except you,354,0.4592951,0.7130039,13.333333333333334,20.0,1
294,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",in what way is it wrong was america not tailored by white people for white people \?,in what way is it wrong was america not tailored by bia people for sampaio people \?,555,0.30874163,0.4697408,11.76470588235294,11.76470588235294,0
295,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",dr david duke will the white race survive \? \( video \) flegs onthehill tweetni via,dr david duke will the white rivalry outlived \? \( video \) flegs onthehill tweetni via,634,0.17941332,0.5841127,12.5,25.0,1
296,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",black lies matter is just occupy wall street with a little bit more melanin they are a complete racist joke !,shadow lies matter is just occupy wall street with a little bit closer melanin they are a complete racist joke !,370,0.4955545,0.6787843,9.523809523809524,14.285714285714285,1
297,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",lol people of color could n't stop themselves from being enslaved last time still can barely,lol people of color could n't stop themselves from being slava last time still can barely,6,0.2696339,0.2696339,6.25,6.25,1
298,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",trump admin w 'd fully support us whites in class action 4genocide ! \? ! \?,trump admin w 'd fully support us blanca in class action 4genocide ! \? ! \?,6,0.45513648,0.45513648,6.25,6.25,0
299,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",american means nothing whites need to start looking out for themselves u want america to end up like south africa \?,american means nothing whites need to start looking out for themselves u want america to conclude up like south africa \?,12,0.76454395,0.76454395,4.761904761904762,4.761904761904762,1
300,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",lots of white friends \? do you tell them all the time how they are white supremacists and should give you restitution \?,lots of white friends \? do you tell them all the time how they are white supremacists and should give you repayment \?,278,0.24388951,0.7494347,4.3478260869565215,13.043478260869565,1
301,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",just remember this me \( biracial \) wow he beat everyone in class \? weird black he must of cheated white it 's expected he 's white,just remember this me \( biracial \) wow he beat everyone in class \? weird greys he must of outsmarted bia it 's expected he 's montes,596,0.17940736,0.36993355,14.814814814814811,22.22222222222222,0
302,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",look it 's nothing against hindus but it comes back to nationalism every non white with a job here is a white out of work,look it 's nothing against hindus but it comes back to bigoted every non mora with a job here is a white out of partnership,418,0.3936329,0.57203114,12.0,20.0,1
303,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",jews have always instigated and radicalized other racial minorities against white societies they admit it here,jews have always instigated and radicalized other racial evangelicals against white societies they admit it here,338,0.28221607,0.7435931,6.25,43.75,1
304,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",ignorant things \? blacks rioting and destroying commerce and civilization it 's why whites abandoned st louis years ago,ignorant things \? blacks rioting and destroying industry and millennia it 's why whites interrupted st louis years ago,398,0.6485152,0.7771858,15.789473684210526,31.57894736842105,1
305,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",cruz is the real outsider palin is the real liberal racist hollywood is run by white leftists of an otherwise indeterminate ethnicity,cruz is the real outsider palin is the realism liberal racist downey is run by white leftists of an otherwise indeterminate ethnicity,350,0.6250502,0.69565403,9.090909090909092,13.636363636363637,0
306,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",al qaeda to jihadis make sure to kill white people to avoid hate crime label orlando al qaeda,al qaeda to jihadis make sure to kill white people to omitting hate crime label orlando al based,502,0.57994115,0.79510087,11.11111111111111,27.77777777777778,1
307,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",70 niger churches struggle to rebuild after muslim revenge rampage for muhammad cartoons,70 niger churches struggle to rebuild after saudi revenge rampage for muhammad cartoons,18,0.855389,0.855389,7.6923076923076925,7.6923076923076925,0
308,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",it 's too bad that neocons wo n't allow white people to feel the same way without getting called ugly epithets,it 's too bad that neocons wo n't tolerate white male to sensing the same way without getting called ugly epithets,512,0.34435385,0.61928797,14.285714285714285,23.809523809523807,1
309,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",one people one nation end imigration,one people one nation concluded imigration,9,0.419537,0.419537,16.666666666666664,16.666666666666664,0
310,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",white nationalism is the answer,white nationalism is the faces,11,0.3019743,0.3019743,20.0,20.0,1
311,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",lmao ! ceo of adl \( \( \( jonathan greenblat \) \) \) says echo meme is an online version of burning a cross via,lmao ! ceo of adl \( \( \( jonathan greenblat \) \) \) says recurrent meme is an online version of flames a cross via,302,0.5696875,0.71269953,8.0,8.0,0
312,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",rt the active shooter in charleston sc is a crazy black man not a white supremacist i know you democrat race baiters \( cont,rt the active shooters in charlotte sc is a crazy black man not a white supremacist i understood you presidential rivalries baiters \( cont,712,0.540963,0.71239364,20.833333333333336,29.166666666666668,1
313,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",selma anti white crapfest now in full swing incog man,selma anti sampaio crapfest now in full swing incog man,402,0.2794752,0.5000394,10.0,20.0,1
314,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",look how happy she is tears of joy nazi nazis4lyfe,look how happier she is tears of joy bolshevism nazis4lyfe,388,0.16913468,0.5533824,20.0,30.0,1
315,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",elderly white people are a problem that has n't as of yet been addressed their programming is obsolete,antique white people are a problem that has n't as of yet been addressed their programming is obsolete,21,0.635373,0.635373,5.555555555555555,5.555555555555555,1
316,"tensor(1, device='cuda:0')","tensor(0, device='cuda:0')",yet another islamic supremacist tries to fool people with big lie that opposing jihad terror hate,yet another islamic supremacist tries to fool people with big lie that opposing extremism terror hate,41,0.8737666,0.8737666,6.25,6.25,1
