text,attack-before-label,text-insert,attack-after-label
raping beautiful white women because their women are vile and ugly .,1.0,raping beautiful wh😆😺ite wo😇😺men because their women are vile and ug😂ly .,1.0
there's laws prohibiting muslim immigration to united states let alone holding governmental positions ? not one served any ww or vietnam war,1.0,there's laws prohibiting mus😂😆lim im😺mig😹😆ra😄tion to un😊ited states l😊😂et alone holding government😻al positions ? not o😇😄ne served any ww or vietnam war,0.0
this is the reason why america needs the ku klux klan,1.0,this is the reason why ame😃😸rica needs the ku klux kl😹😻an,1.0
i don't respect sexualities . sexualities aren't people . and they call themselves queers .,1.0,i do😇😻n't respect sexualities . sexualities aren't peo😂😁ple . and they ca😁😂ll themselves queers .,1.0
another illegal mexican jew black lover,1.0,anot😹😺h😊er il😂leg🤣al mexican jew black lov😃er,0.0
: jews outraged over diversity is white genocide banner in australia,1.0,: je😻😆ws outraged ov😇😃😺er divers😹ity is white genocide bann😄er in😸 australia,1.0
. jeb cares about mestizos ( like his wife and kids )  he seems to loath white people .,1.0,. jeb cares about mestizos ( li😁😁ke h😻😺is wife and kids ) he seems to loath wh🤣😄ite people .,1.0
i read stories of states which drove off whites  their economies failed . poor africans cried and begged for whites to return .,1.0,i re😻😁ad stories of states which drove o😹😃ff whi😇😻tes their economies failed . poor africans cried and begged for whi😸😹tes to return .,0.0
sencha macrae & i talk #whitegenocide  weaponization of history  & hidden history of white race :,1.0,sencha macrae & i talk #whiteg😹😺enocide weaponiza😆tion of his😺😂tory & hidden his😹😸tory of white race :,1.0
" whites defending themselves against #antiwhite attackers is  "" racist "" "" ! anti-racist is a code word for #antiwhite . """,1.0,"whi🤣😁tes defending themselves aga😁😇inst #antiwhite attackers is "" rac😄😊😂ist "" "" ! anti😃-rac😂ist is a code wo🤣😇rd for #antiwhite . """,1.0
very important american #nazi party report : #politics #freedom #14words,1.0,very im😆portant amer😆😺ican #nazi party report : #politics #freedom #14words,1.0
democracy gives your enemies a seat at the table . with tribal politics inflicted on whites by jews we need new way .,1.0,democracy gives your enemies a seat at the t🤣able . with trib😻al politics in😂flicted on whi😻😺tes by je😆😂ws we ne😂😇ed n😻😆ew way .,0.0
anti-white weimerica .,1.0,anti😊-white weimerica .,0.0
hate crimes are a joke ... its a one way street against white people,1.0,ha😻😊te crimes are a joke ... i😆😇ts a one way street against white people,1.0
black panther leader tells a crowd in charleston to kill whites and their children,1.0,bl😄😄ack panth😄er lead😺er tells a crowd in😊 charleston to ki😇😆ll whites and their children,1.0
white people are waking up and throwing away years of white guilt  that as been pushed relentlessly by the left . #antiwhite #ukip #pegida,1.0,wh🤣😻ite peo😇😆ple are waking up and throwing away ye😃😺ars of wh😸😄ite guilt that as been pushed relentless😸ly by the left . #antiwhite #ukip #pegida,1.0
don't muslims commit hate crimes against jews every time they visit a mosque and pray to kill the jew behind them ?,1.0,do😁😸n't mus😂😹lims commit ha😆😂te crimes aga😄😊inst jews every time they visit a mosque and pray to kill the jew behind them ?,1.0
but that can't be used by sjws to beat southern whites over the head . that's why it do,1.0,but that can't be used by sjws to beat southern whi😁😺tes ov😃😆😁er the head . that's why it do,0.0
belgium : non-white invader rapes white woman after dont rape course | read more : via,1.0,belgium : non😄-white in😹vad😄er rapes wh😄😊ite wo😊😇man aft😁😹😺er dont rape course | read more : via,1.0
" if you're white  you don't need to  "" join "" "" anything . your skin is your uniform . have white children and teach the our culture """,1.0,"if you're wh😄😂ite you do😆😸n't ne😁😇ed to "" jo😺😆in "" "" anything . your skin is your un😊iform . ha🤣😆ve white children and teach the our culture """,0.0
not idiots ; white and black is none of our business ; only aryans are invited,1.0,not idiots ; wh😃🤣ite and bl😂😆ack is non😺e of our busi😃ness ; on😹😂😺ly aryans are in😺vited,1.0
no no ! you just need a white person to explain it to you ! if you vote dem your first 5 white attack poodles are free !,1.0,no no ! you just ne😃😻ed a wh😃😃ite per😊😄son to explain it to you ! if you vote dem your first 5 wh😁😆ite att😹😊ack poodles are free !,1.0
"  "" : racist black thugs shoot white baby in the face for the fun of it va "" "" """,1.0,""" : rac😃😻😊ist bl😊🤣ack thugs shoot wh😺😊ite baby in😊 the face for the fun of it va "" "" """,1.0
jews on ' white genocide ' #whitegenocide via mass immigration .,1.0,je😆😃ws on ' wh😸😁ite genocide ' #whitegenocide via mass im😇migra😹tion .,1.0
which non white populations do you demand ' mix ' and ' blend ' their countries out of existence  anti white ? #whitegenocide,1.0,which no😁😁n😄 wh😃😸ite populations do you demand ' mix ' and ' blend ' their coun😺😻tries o😻😂ut of existence anti😺 white ? #whitegenocide,1.0
top cuck : trump's agriculture secretary vows to protect illegal crop migrants  blasts robotic techn via,1.0,top cu😂😆ck : trump's agriculture secretary vows to protect il😸l😄🤣eg😇al crop migrants blasts robotic techn v😁😆ia,0.0
so .. how do all those little black people like those mighty white antifa warriors defending thier existence . it must be refreshing to themlol,1.0,so .. how do all those little bl🤣😁ack peo😁😻ple li😊😆ke those mighty wh😃😺ite ant😄😻i😺fa warriors defending thi😹er existence . it must be refreshing to themlol,0.0
since u support trump your probably racist too like the rest of us deplorables !,1.0,since u sup🤣😄port tr😄😹ump your probab😹ly rac😇😻😃ist too like the rest of us deplorables !,1.0
blacks behave well in black countries because they have laws made to control black people . ie  stronger laws !,1.0,bla😃😹cks behave we😻😂ll in😻 bl😃😄ack coun😇😆tries because they have laws made to control black people . ie strong😆er laws !,1.0
he better throw on a shirt  you know the bruvuhs love them a beefy white woman,1.0,he bet😸😄t😂er throw on a shirt you kn😂😂ow the bruvuhs lo😃😻ve them a beefy white woman,1.0
so twitter is anti-white . good to know,1.0,so twitt😹er is anti😆-white . go😁😻od to know,1.0
advocating in favor of white people is verboten goyim .,1.0,advocating in😺 favor of wh😇😃ite peo😃😃ple is verboten goyim .,1.0
screw the blind media and cucks join and save you people !,1.0,screw the blind me😂😂dia and cu😸😆cks join and save you people !,0.0
my conscience is clear . i am not a flak for genocidal jew-hating jihadis like you - you know what a guilty conscience is .,1.0,my conscience is clear . i am not a flak for genocid😊al jew-hating jihadis li😃😄ke you - you kn😊😃ow what a guilty conscience is .,1.0
nick searcy is not a man . he is a cuck raising some black man's spawn .,1.0,nick searcy is not a m🤣😸an . he is a cu😂😊ck raising some bl😆😺ack man's spawn .,0.0
#kukluxklan forever !,1.0,#kukluxklan forev😁er !,1.0
getting beat up at us flag rallies would be great for our cause at this point . show how much they hate heritage white america,1.0,getting beat up at us flag rallies would be gr😸😁eat for our cause at this point . show how mu😹😁ch they ha😃😹te heri😹😁tage wh😊😄ite america,1.0
it is observation and experience . black people lack the capacity to sustain a modern white civilization .,1.0,it is observa😆tion and experience . bl😃🤣ack peo😁😆ple lack the capac😹ity to sustain a modern wh🤣😻ite civiliza😃tion .,0.0
" uk : muslim parents planned  "" trojan horse "" "" strategy to oust non-muslim headteachers and turn schools into muslim """,1.0,"uk : mus😆😹lim parents planned "" trojan horse "" "" strategy to oust non😸-muslim headteachers and turn schools in😆😻😁to mus😹😹lim """,1.0
hindus have been fed antihistory to incite self hatred as a prelude to conversion and perpetual slavery to the white race .,1.0,hindus ha😇😂ve been fed anti😹history to in😆cite se😻🤣lf hatred as a prelude to conver🤣sion and perpetu😺al slavery to the wh😸😺ite ra🤣😊ce .,1.0
: whites tend to wait until the eleventh hour  when its time to circle the wagons the,1.0,: whi😸😇tes tend to wait un😊til the eleventh hour when i😄😆ts ti😃😻me to circle the wagons the,0.0
y believe in the noble white myth that whites are a peaceful race that never,1.0,y bel😆😂ieve in😸 the noble wh😁😂ite myth that whi🤣😊tes are a peaceful race that nev😺er,0.0
white aryan resistens,1.0,wh😺😃ite aryan resistens,1.0
christopher bollyn embarrasses angry jew during q & a,1.0,christoph😃er bollyn embarrasses angry j😁😆ew during q & a,0.0
i can help you against islamic virus .,1.0,i can he🤣😸lp you against islamic virus .,1.0
that banner you are holding  is invented by white people  even the clothes you are wearin,1.0,that bann😊er you are holding is in😆vented by wh😃😺ite peo😇😻ple ev🤣😆en the clothes you are wearin,0.0
how about a class for bigot jews who think they're god's chosen ?,1.0,how about a class for bigot je🤣🤣ws who th😁😹ink they're god's chosen ?,1.0
we need to kill more people .,1.0,we ne😹😃ed to kill more people .,1.0
i hope that obnoxious chinese guy isn't part white .,1.0,i hope that obnoxi😹ous chinese g😺😇uy isn't part wh😹😊ite .,1.0
new york isn't white it's jewish,1.0,n😸😹ew york isn't white it's jewish,0.0
we don't want your anti-white hate in our state .,1.0,we do😃😻n't wa😃😹nt your anti😆-white hate in😹 our state .,1.0
well jeb ! is a white #antiwhite traitor ...,1.0,we😹😂ll jeb ! is a white #antiwhite traitor ...,1.0
no new deal rt : communism in america ! thanks to obama's personal wish list.the end to white america,1.0,no n😂🤣ew de😆al rt : commun😃ism in😊 ame😺😸rica ! thanks to obama's person😃al wish list.the e😺😻nd to white america,0.0
why don't feminists talk about the abuse of white women ? via #withjewswelose,1.0,why do😸😃n't feminists talk about the abuse of wh😆😁ite women ? via #withjewswelose,1.0
truth is #actforisrhell nt fr amrca by bashng amrcn muslims nd thir faith .. once a jew always a jew ..,1.0,truth is #actforisrhell nt fr amrca by bashng amrcn mus😸😆lims nd thir faith .. once a j😹😂ew alw😁😺ays a j😸😇ew ..,0.0
